0	0	0	100% (17개)
0	0	0	ㆍ
0	0	0	리뷰 (5)
0	0	0	포메인 쌈+포메인 미니 쌀국수 2개
0	256	381	오픈 준비 중
0	446	51	1 / 5
0	512	363	포메인 서초점
0	562	404	4.7(1,703)
0	679	674	매장∙원산지정보
0	690	69	준비중
0	751	36	최소주문
0	751	153	13,000원
0	806	36	일반회원
0	807	153	0-2,900원 0원
0	808	294	자세히
0	848	36	와우회원
0	848	153	와우회원은 매 주문 배달비 0원
0	920	127	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
0	937	766	가입하기
0	1028	54	1,000원 즉시할인 자동 적용
0	1106	90	최대 3,000원 쿠폰 추가 적용 가능
0	1196	168	맛있었어요 배달하신 분의 문제인지 포장의 문제인지 고기 굳물이 다 흘러서 따로 주신 면이 풀리지 않은 것 빼곤 좋았어요
0	1196	606	더 맛있어진 거 같아요~~~^^
0	1365	114	검색한 메뉴
0	1365	290	&#128293; 인기메뉴
0	1369	474	Starters
0	1369	619	Phomeins Special
0	1369	870	Rice Menu
0	1466	42	검색한 메뉴
0	1512	36	포메인 검색 결과
0	1516	0	준비중
0	1586	36	H2. 포메인 쌈(월남쌈)&쌀국수 세트 (2인)
1	0	0	100% (148개)
1	0	0	Small(4pcs) / Large(10pcs) 바삭한 치킨윙입니다
1	0	0	ㆍ
1	0	0	리뷰 (23)
1	0	381	오픈 준비 중
1	66	155	포메인 서초점 내 메뉴를 찾아보세요
1	150	674	매장∙원산지정보
1	161	69	준비중
1	182	51	1 / 5
1	222	36	최소주문
1	222	153	13,000원
1	248	363	포메인 서초점
1	277	36	일반회원
1	278	153	0-2,900원 0원
1	279	294	자세히
1	298	404	4.7(1,703)
1	319	36	와우회원
1	319	153	와우회원은 매 주문 배달비 0원
1	391	127	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
1	408	766	가입하기
1	499	54	1,000원 즉시할인 자동 적용
1	577	90	최대 3,000원 쿠폰 추가 적용 가능
1	667	168	맛있었어요 배달하신 분의 문제인지 포장의 문제인지 고기 굳물이 다 흘러서 따로 주신 면이 풀리지 않은 것 빼곤 좋았어요
1	667	606	더 맛있어진 거 같아요~~~^^
1	836	114	검색한 메뉴
1	836	290	&#128293; 인기메뉴
1	840	474	Starters
1	840	619	Phomeins Special
1	840	870	Rice Menu
1	937	42	검색한 메뉴
1	983	36	포메인 검색 결과
1	1057	36	H2. 포메인 쌈(월남쌈)&쌀국수 세트 (2인)
1	1111	36	58,000원
1	1169	36	포메인 쌈+포메인 미니 쌀국수 2개
1	1241	63	100% (17개)
1	1241	159	ㆍ
1	1241	203	리뷰 (5)
1	1315	36	H1. 포메인 쌈 (월남쌈)
1	1369	36	43,000원
1	1427	36	Small(1~2인) / Large(3~4인)  신선함을 싸먹는 건강한 즐거움! 탱글한 새우, 달콤한 파인애플, 아삭한 제철 채소를 라이스페이퍼에 쏙쏙 싸먹는 월남쌈 세트. 취향껏 골라 싸 먹는 재미와 담백한 맛까지! 돼지고기 닭고기 선택 가능
1	1499	63	100% (45개)
1	1499	159	ㆍ
1	1499	203	리뷰 (14)
1	1516	0	준비중
1	1573	36	A3. 포메인 치킨윙
2	0	0	97% (664개)
2	0	0	M1. 포메인 쌀국수
2	0	0	S / L 24시간 우려낸 깊고 맑은 소고기 육수 쫄깃한 쌀국수와 부드러운 소고기 슬라이스, 향긋한  양파와 파가 어우러진 정통 베트남식 쌀국수. 입안 가득 퍼지는 담백하고 진한 국물의 감동을 경험하세요!
2	0	0	ㆍ
2	0	0	리뷰 (223)
2	0	0	리뷰최고
2	0	0	주문많음
2	0	381	오픈 준비 중
2	66	155	포메인 서초점 내 메뉴를 찾아보세요
2	172	168	맛있었어요 배달하신 분의 문제인지 포장의 문제인지 고기 굳물이 다 흘러서 따로 주신 면이 풀리지 않은 것 빼곤 좋았어요
2	172	606	더 맛있어진 거 같아요~~~^^
2	182	51	1 / 5
2	248	363	포메인 서초점
2	298	404	4.7(1,703)
2	341	114	검색한 메뉴
2	341	290	&#128293; 인기메뉴
2	345	474	Starters
2	345	619	Phomeins Special
2	345	870	Rice Menu
2	442	42	검색한 메뉴
2	488	36	포메인 검색 결과
