0	446	51	6 / 7
0	512	318	60계치킨 서울수유점
0	562	404	4.9(1,045)
0	676	0	배달 33분
0	676	450	포장 23분
0	769	674	매장∙원산지정보
0	780	69	도착까지 약 33분
0	841	36	최소주문
0	841	153	19,900원
0	896	36	일반회원
0	897	153	0-2,800원 0원
0	898	294	자세히
0	938	36	와우회원
0	938	153	와우회원은 매 주문 배달비 0원
0	1010	127	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
0	1027	766	가입하기
0	1118	54	1,000원 즉시할인 자동 적용
0	1208	168	정말 맛있어요!!!
0	1208	606	역시 60계는 언제 먹어도 맛있어요. 크크크는 저랑 아들의 최애죠. 담엔 두마리 시켜야될듯..복날이라 배달 오래 기다렸지만 맛있어요.
0	1377	114	&#128293; 인기메뉴
0	1377	328	리뷰이벤트
0	1377	498	신메뉴
0	1377	624	쯔란메뉴
0	1377	772	뼈한마리
0	1478	42	인기메뉴
0	1556	88	1위
0	1556	304	2위
0	1556	520	3위
0	1556	708	4위
1	0	0	리뷰 (1)
1	0	0	본 메뉴는 리뷰 이벤트 참여 고객 대상 상품입니다. 이벤트 혜택은 주문 1건당 1회만 제공됩니다.
1	66	155	60계치킨 서울수유점 내 메뉴를 찾아보세요
1	147	0	배달 33분
1	147	450	포장 23분
1	182	51	7 / 7
1	240	674	매장∙원산지정보
1	248	318	60계치킨 서울수유점
1	251	69	도착까지 약 33분
1	298	404	4.9(1,045)
1	312	36	최소주문
1	312	153	19,900원
1	367	36	일반회원
1	368	153	0-2,800원 0원
1	369	294	자세히
1	409	36	와우회원
1	409	153	와우회원은 매 주문 배달비 0원
1	481	127	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
1	498	766	가입하기
1	589	54	1,000원 즉시할인 자동 적용
1	679	168	정말 맛있어요!!!
1	679	606	역시 60계는 언제 먹어도 맛있어요. 크크크는 저랑 아들의 최애죠. 담엔 두마리 시켜야될듯..복날이라 배달 오래 기다렸지만 맛있어요.
1	848	114	&#128293; 인기메뉴
1	848	328	리뷰이벤트
1	848	498	신메뉴
1	848	624	쯔란메뉴
1	848	772	뼈한마리
1	949	42	인기메뉴
1	1027	88	1위
1	1027	304	2위
1	1027	520	3위
1	1027	708	4위
1	1226	36	크크크치킨
1	1226	252	순살 크크크치킨
1	1226	468	쯔란윙봉
1	1226	684	콤보(윙,봉,다리)
1	1267	36	26,900원
1	1267	252	27,900원
1	1267	468	27,900원
1	1267	684	25,500원
1	1385	60	리뷰이벤트
1	1431	36	리뷰이벤트 혜택은 주문당 1개만 제공됩니다.
1	1505	36	리뷰이벤트
1	1556	24	배달비 0원 + 1,000원 즉시할인
1	1559	36	0원
2	0	0	순살 참지마라치킨
2	0	0	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
2	66	155	60계치킨 서울수유점 내 메뉴를 찾아보세요
2	182	51	1 / 7
2	192	168	정말 맛있어요!!!
2	192	606	역시 60계는 언제 먹어도 맛있어요. 크크크는 저랑 아들의 최애죠. 담엔 두마리 시켜야될듯..복날이라 배달 오래 기다렸지만 맛있어요.
2	248	318	60계치킨 서울수유점
2	298	404	4.9(1,045)
2	361	114	&#128293; 인기메뉴
2	361	328	리뷰이벤트
2	361	498	신메뉴
2	361	624	쯔란메뉴
2	361	772	뼈한마리
2	462	42	인기메뉴
2	540	88	1위
2	540	304	2위
2	540	520	3위
2	540	708	4위
2	739	36	크크크치킨
2	739	252	순살 크크크치킨
2	739	468	쯔란윙봉
2	739	684	콤보(윙,봉,다리)
2	780	36	26,900원
2	780	252	27,900원
2	780	468	27,900원
2	780	684	25,500원
2	898	60	리뷰이벤트
2	944	36	리뷰이벤트 혜택은 주문당 1개만 제공됩니다.
2	1018	36	리뷰이벤트
2	1072	36	0원
2	1130	36	본 메뉴는 리뷰 이벤트 참여 고객 대상 상품입니다. 이벤트 혜택은 주문 1건당 1회만 제공됩니다.
2	1208	63	리뷰 (1)
2	1312	42	신메뉴
2	1394	36	참지마라치킨
2	1441	121	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
2	1448	36	25,900원
2	1458	781	가입하기
2	1506	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
2	1556	24	배달비 0원 + 1,000원 즉시할인
3	0	0	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
3	66	155	60계치킨 서울수유점 내 메뉴를 찾아보세요
3	151	114	&#128293; 인기메뉴
3	151	328	리뷰이벤트
3	151	498	신메뉴
3	151	624	쯔란메뉴
3	151	772	뼈한마리
3	182	51	2 / 7
3	248	36	크크크치킨
3	248	252	순살 크크크치킨
3	248	318	60계치킨 서울수유점
3	248	468	쯔란윙봉
3	248	684	콤보(윙,봉,다리)
3	289	36	26,900원
3	289	252	27,900원
3	289	468	27,900원
3	289	684	25,500원
3	298	404	4.9(1,045)
3	407	60	리뷰이벤트
3	453	36	리뷰이벤트 혜택은 주문당 1개만 제공됩니다.
3	527	36	리뷰이벤트
3	581	36	0원
3	639	36	본 메뉴는 리뷰 이벤트 참여 고객 대상 상품입니다. 이벤트 혜택은 주문 1건당 1회만 제공됩니다.
3	717	63	리뷰 (1)
3	821	42	신메뉴
3	903	36	참지마라치킨
3	957	36	25,900원
3	1015	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
3	1116	36	순살 참지마라치킨
3	1170	36	26,900원
3	1228	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
3	1329	36	윙봉 참지마라치킨
3	1383	36	26,900원
3	1441	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
3	1441	121	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
3	1458	781	가입하기
3	1542	36	콤보 참지마라치킨
3	1556	24	배달비 0원 + 1,000원 즉시할인
3	1596	36	26,900원
4	35	36	리뷰이벤트
4	66	155	60계치킨 서울수유점 내 메뉴를 찾아보세요
4	147	36	본 메뉴는 리뷰 이벤트 참여 고객 대상 상품입니다. 이벤트 혜택은 주문 1건당 1회만 제공됩니다.
4	151	144	리뷰이벤트
4	151	314	신메뉴
4	151	440	쯔란메뉴
4	151	588	뼈한마리
4	151	736	순살한마리
4	182	51	3 / 7
4	225	63	리뷰 (1)
4	248	318	60계치킨 서울수유점
4	298	404	4.9(1,045)
4	329	42	신메뉴
4	411	36	참지마라치킨
4	465	36	25,900원
4	523	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
4	624	36	순살 참지마라치킨
4	678	36	26,900원
4	736	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
4	837	36	윙봉 참지마라치킨
4	891	36	26,900원
4	949	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
4	1050	36	콤보 참지마라치킨
4	1104	36	26,900원
4	1162	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
4	1293	42	쯔란메뉴
4	1376	45	리뷰최고
4	1402	36	쯔란윙봉
4	1441	121	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
4	1456	36	27,900원
4	1458	781	가입하기
4	1514	36	빠삭한 치킨에 쯔란 범벅! 쯔란윙봉
4	1556	24	배달비 0원 + 1,000원 즉시할인
4	1562	63	98% (60개)
4	1562	149	ㆍ
4	1562	193	리뷰 (70)
5	66	155	60계치킨 서울수유점 내 메뉴를 찾아보세요
5	132	36	순살 참지마라치킨
5	151	114	신메뉴
5	151	240	쯔란메뉴
5	151	388	뼈한마리
5	151	536	순살한마리
5	151	706	반반메뉴
5	151	854	부분육 메뉴
5	182	51	4 / 7
5	186	36	26,900원
5	244	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
5	248	318	60계치킨 서울수유점
5	298	404	4.9(1,045)
5	345	36	윙봉 참지마라치킨
5	399	36	26,900원
5	457	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
5	558	36	콤보 참지마라치킨
5	612	36	26,900원
5	670	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
5	801	42	쯔란메뉴
5	884	45	리뷰최고
5	910	36	쯔란윙봉
5	964	36	27,900원
5	1022	36	빠삭한 치킨에 쯔란 범벅! 쯔란윙봉
5	1070	63	98% (60개)
5	1070	149	ㆍ
5	1070	193	리뷰 (70)
5	1144	36	쯔란콤보
5	1198	36	27,900원
5	1256	36	빠삭한 치킨에 쯔란 범벅! 쯔란콤보
5	1304	63	100% (9개)
5	1304	149	ㆍ
5	1304	193	리뷰 (12)
5	1378	36	순살 쯔란치킨
5	1432	36	26,900원
5	1441	121	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
5	1458	781	가입하기
5	1490	36	빠삭한 치킨에 쯔란 범벅! 쯔란순살
5	1538	63	100% (4개)
5	1538	149	ㆍ
5	1538	193	리뷰 (5)
5	1556	24	배달비 0원 + 1,000원 즉시할인
6	0	0	100% (1개)
6	0	0	ㆍ
6	0	0	리뷰 (5)
6	0	0	하하핫치킨을 더욱 핫하게! 푸하핫 웃음이 나오는 매콤한 맛!
6	66	155	60계치킨 서울수유점 내 메뉴를 찾아보세요
6	69	36	콤보 참지마라치킨
6	132	36	26,900원
6	151	114	신메뉴
6	151	240	쯔란메뉴
6	151	388	뼈한마리
6	151	536	순살한마리
6	151	706	반반메뉴
6	151	854	부분육 메뉴
6	181	36	얼얼~한 마라에 침샘폭발! 참을 수 없는 참지마라치킨!
6	182	51	5 / 7
6	248	318	60계치킨 서울수유점
6	298	404	4.9(1,045)
6	312	42	쯔란메뉴
6	395	45	리뷰최고
6	421	36	쯔란윙봉
6	475	36	27,900원
6	533	36	빠삭한 치킨에 쯔란 범벅! 쯔란윙봉
6	581	63	98% (60개)
6	581	149	ㆍ
6	581	193	리뷰 (70)
6	655	36	쯔란콤보
6	709	36	27,900원
6	767	36	빠삭한 치킨에 쯔란 범벅! 쯔란콤보
6	815	63	100% (9개)
6	815	149	ㆍ
6	815	193	리뷰 (12)
6	889	36	순살 쯔란치킨
6	943	36	26,900원
6	1001	36	빠삭한 치킨에 쯔란 범벅! 쯔란순살
6	1049	63	100% (4개)
6	1049	149	ㆍ
6	1049	193	리뷰 (5)
6	1153	60	뼈한마리
6	1235	36	크랑이치킨
6	1289	36	26,900원
6	1347	36	(웨지감자 미포함)크크크 치킨과 호랑이 시즈닝의 빠삭한 만남! *소스는 별도 구매입니다.
6	1425	63	100% (4개)
6	1425	149	ㆍ
6	1425	193	리뷰 (5)
6	1441	121	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
6	1458	781	가입하기
6	1499	36	푸하핫치킨
6	1553	36	25,900원
6	1556	24	배달비 0원 + 1,000원 즉시할인
7	0	0	(웨지감자 미포함)크럼블을 입혀! 크런치하고! 크리스피하다! 바삭 끝판왕 크크크치킨에 3가지 디핑소스 새콤한 크크크소스 & 달콤한 콘마요소스 & 매콤한 핫크크크소스를 찍어 먹으면 바삭해서 ㅋㅋㅋ 맛있어서 ㅋㅋㅋ
7	0	0	99% (82개)
7	0	0	ㆍ
7	0	0	리뷰 (105)
7	0	0	리뷰최고
7	0	0	쯔란윙봉
7	38	36	빠삭한 치킨에 쯔란 범벅! 쯔란윙봉
7	66	155	60계치킨 서울수유점 내 메뉴를 찾아보세요
7	86	63	98% (60개)
7	86	149	ㆍ
7	86	193	리뷰 (70)
7	151	114	쯔란메뉴
7	151	262	뼈한마리
7	151	410	순살한마리
7	151	580	반반메뉴
7	151	728	부분육 메뉴
7	160	36	쯔란콤보
7	182	51	6 / 7
7	214	36	27,900원
7	248	318	60계치킨 서울수유점
7	272	36	빠삭한 치킨에 쯔란 범벅! 쯔란콤보
7	298	404	4.9(1,045)
7	320	63	100% (9개)
7	320	149	ㆍ
7	320	193	리뷰 (12)
7	394	36	순살 쯔란치킨
7	448	36	26,900원
7	506	36	빠삭한 치킨에 쯔란 범벅! 쯔란순살
7	554	63	100% (4개)
7	554	149	ㆍ
7	554	193	리뷰 (5)
7	658	60	뼈한마리
7	740	36	크랑이치킨
7	794	36	26,900원
7	852	36	(웨지감자 미포함)크크크 치킨과 호랑이 시즈닝의 빠삭한 만남! *소스는 별도 구매입니다.
7	930	63	100% (4개)
7	930	149	ㆍ
7	930	193	리뷰 (5)
7	1004	36	푸하핫치킨
7	1058	36	25,900원
7	1116	36	하하핫치킨을 더욱 핫하게! 푸하핫 웃음이 나오는 매콤한 맛!
7	1164	63	100% (1개)
7	1164	149	ㆍ
7	1164	193	리뷰 (5)
7	1238	36	하하핫치킨
7	1292	36	26,900원
7	1350	36	제일 핫한치킨! 기분 좋은 매콤함! 입이 신난다! 하하핫치킨! 뿌리고치밥고(스틱)와 마요네즈로 치킨에 뿌려먹어도, 치밥으로 먹어도 GOOD!
7	1428	63	리뷰 (3)
7	1441	121	지금 와우 가입하면 배달비 0원 + 25,000원 쿠폰
7	1458	781	가입하기
7	1503	45	주문많음
7	1503	133	리뷰최고
7	1529	36	크크크치킨
7	1556	24	배달비 0원 + 1,000원 즉시할인
7	1583	36	26,900원
8	0	0	100% (5개)
8	0	0	ㆍ
8	0	0	리뷰 (8)
8	0	0	특제간장소스와 누룽지가환상적으로 어우러져 담백하고고소한 풍미가 일품아이들에게 인기
8	66	155	60계치킨 서울수유점 내 메뉴를 찾아보세요
8	151	114	쯔란메뉴
8	151	262	뼈한마리
8	151	410	순살한마리
8	151	580	반반메뉴
8	151	728	부분육 메뉴
8	176	60	뼈한마리
8	182	51	7 / 7
8	248	318	60계치킨 서울수유점
8	258	36	크랑이치킨
8	298	404	4.9(1,045)
8	312	36	26,900원
8	370	36	(웨지감자 미포함)크크크 치킨과 호랑이 시즈닝의 빠삭한 만남! *소스는 별도 구매입니다.
8	448	63	100% (4개)
8	448	149	ㆍ
8	448	193	리뷰 (5)
8	522	36	푸하핫치킨
8	576	36	25,900원
8	634	36	하하핫치킨을 더욱 핫하게! 푸하핫 웃음이 나오는 매콤한 맛!
8	682	63	100% (1개)
8	682	149	ㆍ
8	682	193	리뷰 (5)
8	756	36	하하핫치킨
8	810	36	26,900원
8	868	36	제일 핫한치킨! 기분 좋은 매콤함! 입이 신난다! 하하핫치킨! 뿌리고치밥고(스틱)와 마요네즈로 치킨에 뿌려먹어도, 치밥으로 먹어도 GOOD!
8	946	63	리뷰 (3)
8	1021	45	주문많음
8	1021	133	리뷰최고
8	1047	36	크크크치킨
8	1101	36	26,900원
